family,length_orig,length_gt,length_gappyout,gtscore_orig,gt_score_gt,gt_score_gappyout,sscore_orig,sscore_gt,sscore_gappyout
group_445_Q9VTE6,13158,838,859,0.07591132921751795,0.8427914788300715,0.8341032700759021,0.002254655771948182,0.03390082484485985,0.03316569413671113
group_388_Translation_machinery-associated_protein_16,1692,190,204,0.12296991061278786,0.9021800062221043,0.8729841048789206,0.003883043504699879,0.03409120227284716,0.03191390470355104
group_147_Interferon-related_developmental_regulator_1...Interferon-related_developmental_regulator_2,6072,413,361,0.07377563818447443,0.891689429909684,0.9352928871581708,0.001548911456211485,0.021764629877269244,0.02419490308549839
group_279_O95453,9393,491,413,0.06395357679585113,0.8166566299692476,0.8627536943014534,0.00115618127729345,0.02118764225129219,0.024966618952473454
group_296_Q9VGY5,9787,354,336,0.044465204085568796,0.8612400590127124,0.8789240218345247,0.0024101922649285437,0.06492239134827774,0.06808985186607763
group_145_Q8MSW4...Q9NRN9,6836,207,200,0.03783952746773764,0.9343183999787442,0.9448697068445001,0.0017383870111613664,0.057487467286174126,0.058862507669544935
group_120_E3_ubiquitin-protein_ligase_TRIP12,48535,1407,1010,0.0445223969147163,0.7969948861433541,0.8665602291100003,0.0006341262797553585,0.01759951335068288,0.022038183382355078
group_28_Q9VRH6,8185,619,581,0.08085177571481408,0.9134894991916,0.9254076174191054,0.00895706583628527,0.11532798309776261,0.12083762340218183
group_11_Importin-5,30516,785,1408,0.031706087885810356,0.8444738853506991,0.6279212222840912,0.0001755106857420871,0.004364119138476445,0.003949877874546633
group_188_P53738...Q9VP65,3529,123,119,0.040228630414872665,0.954434212714634,0.9619705024924369,0.0019702265188868717,0.057281394605829664,0.05892136960836016
group_464_Q27411,1973,479,310,0.2658650401136548,0.8612050968296413,0.9427141268083816,0.01000413084782607,0.034352525985314304,0.04788956372928141
group_176_Q08285...Q8IPX7,8249,233,215,0.03361360249312898,0.9020989473274673,0.9261598981869762,0.0014709332266900086,0.0517205269277771,0.055417364538556856
group_180_Tubulin_alpha-3_chain...Tubulin_alpha-4A_chain,8338,451,442,0.051889752549164114,0.9219719082689579,0.9252246381475115,0.017120318130242687,0.30632920842422445,0.30540371499251606
group_28_Elongation_factor_1-alpha_1,17328,413,391,0.029507803667187225,0.8977006644953999,0.9099557731375958,0.0018828124211584592,0.07128521517750054,0.0739559700222348
group_453_Histone_H2B_type_1-F__J__L,13884,126,82,0.011411656423474633,0.9121043233960318,0.9667080231609754,0.0009573814308743044,0.0903508775382975,0.0874036032367033
group_266_O46307,8817,619,582,0.08099968954656242,0.832788333686108,0.8517960623888333,0.0030143234872370356,0.04095660841023425,0.043249013868602616
group_294_NACHT___LRR_and_PYD_domains-containing_protein_4C,23458,858,57,0.040059828429969246,0.7948809003496505,0.9715754690315789,0.0019957481401352683,0.04778218497363352,0.04855650657581831
group_398_Nucleus_accumbens-associated_protein_1,7007,374,91,0.07887679289232356,0.8235243285018711,0.9951864597021975,0.0022006193740635783,0.038728949268315035,0.11575167661879483
group_469_Q9W2D9,6292,217,207,0.039919973074688336,0.9379663580110594,0.9524236849487918,0.0012043681224307159,0.03470993242081144,0.036175049514046514
group_418_Splicing_factor_3B_subunit_1,21893,1202,1247,0.05740696810338226,0.8369241228779575,0.8247207090135523,0.0027321403695321346,0.041812721825591204,0.041933496743832135
group_1_2_3_7_15_Notchless_protein_homolog_1...2_3_7_15_Q7JQT9...2_3_7_15_Q9VPR4,34877,407,305,0.01844896190737028,0.8162963000513515,0.8830922532931146,0.00021580685592409305,0.013168786895256388,0.016538266273870544
group_479_26S_proteasome_non-ATPase_regulatory_subunit_12,6665,437,329,0.06614205056858673,0.8824792291521742,0.9531452463699099,0.002616327145675802,0.037602955029894546,0.036624426628836096
group_38_A1Z909...NOP2_nucleolar_protein...P40991,40130,310,250,0.015086679461094595,0.795655065082258,0.8505959684464005,0.00029962844573502373,0.033323968582825034,0.040452148538930914
group_113_ATP_synthase_subunit_beta___mitochondrial,13380,489,736,0.03986482095267348,0.851486017660327,0.6730003000809788,0.005169200695239604,0.07856307645008243,0.09309083572302634
group_185_40S_ribosomal_protein_S7...Q9VA91...RPS7,7454,191,191,0.028482931910769515,0.9402029989732988,0.9402029989732988,0.00214948883208061,0.08285595317205946,0.08285595317205946
group_348_Uncharacterized_protein_C11orf98_homolog,316,123,91,0.3952531645569622,0.9330081300813003,0.9692307692307689,0.04615821334099718,0.11617760733419061,0.14751895069850787
group_303_SUN_domain-containing_protein_2,8428,419,320,0.0733382049410193,0.7727015988136031,0.8401889534846869,0.0016746677324146193,0.029781001043636235,0.03791676226618472
group_138_E3_ubiquitin-protein_ligase_listerin...Q9VW09,18277,1483,1468,0.08823840528173792,0.7869042869811192,0.7896932108373296,0.000726270970888724,0.008628924658527323,0.008707864379520142
group_336_MOB_kinase_activator_2,15112,209,257,0.017580855765788033,0.9321284450947362,0.8100780114404665,0.0010073301707591662,0.07114167145438371,0.058809340455009324
group_456_Splicing_factor_3b___subunit_2,6931,551,577,0.0949670099773913,0.8537449392720509,0.8363259898684576,0.007830391652336814,0.08470402266520365,0.08282690144849666
group_339_P54964,4077,189,173,0.0581295968105923,0.9248081079132272,0.9519986973947974,0.005195486165748336,0.10738701646953298,0.11597998920122533
group_451_Q8SX25,5664,288,282,0.07130472143273302,0.8490586865788202,0.8562189972556745,0.0025418605530338973,0.04881237369431878,0.04981941554790226
group_280_Q9VND8,20061,182,186,0.011634307373021515,0.9447229891280218,0.93395563318172,0.000777279031218118,0.08514613494342234,0.08338013224309995
group_375_RNA-binding_protein_PNO1,5944,212,194,0.04262836936806479,0.9292561017820764,0.9530052965092788,0.0038131826462816927,0.09926342353969313,0.10411564776540841
group_233_Q12094...Q9VFA0,8199,237,158,0.03959445305968825,0.9012122429793252,0.9753700354892412,0.003509303665442956,0.11782660616821863,0.16996286084960754
group_58_Q12149...Q9VFF3,17610,500,139,0.04209982590951325,0.7410177095611978,0.9404377557949648,0.0004802542759787394,0.015363445307424936,0.037978916862677695
group_325_Q9VK45,90563,997,399,0.023845343449133288,0.7080063046281853,0.8804050972909778,7.772504808467664e-05,0.006188572506031721,0.01089141853426995
group_356_Small_nuclear_ribonucleoprotein_Sm_D2,8872,102,80,0.016085315620615343,0.886173248641176,0.9651848591537495,0.0011337365873712092,0.09427792405191279,0.112368806538434
group_108_Q9VL25,29870,719,613,0.0299779491390879,0.86802708680306,0.9144683430753654,0.002970061375816692,0.11548171481430194,0.13204752573859938
group_40_60S_ribosomal_protein_L7a...NHP2-like_protein_1...P32495...P39990...P46223...Q9U3Z7...Q9V3U2...RPL7A,17799,140,273,0.011792781341677702,0.8491158014849998,0.6127198533095238,0.0005369957199103579,0.030606574113962972,0.03441911815597883
group_371_Pre-mRNA-processing_factor_40_homolog_A,16739,634,419,0.05075794820978208,0.7623863425487382,0.8528708368918853,0.0007782271171905616,0.014957651809094896,0.018572578831189616
group_30_ATP-dependent_RNA_helicase_DDX1,28811,395,448,0.017422689054138015,0.9020058790283544,0.8393320709357143,0.0009337408944695534,0.06449194689324074,0.058234110948682125
group_224_40S_ribosomal_protein_S26...RPS26,3848,114,130,0.03459728837290098,0.937508716148245,0.8669316375223072,0.0045181034000853285,0.14339443981924252,0.13019741160581197
group_318_Trypsin-5,22955,240,176,0.018297448461708988,0.9071886446775003,0.9713805930772724,0.0007282519504122302,0.06806998581117255,0.08930772438823066
group_22_Protein_polybromo-1,33618,1289,337,0.059268587407925885,0.7223918953235838,0.9096257438732931,0.001347669446367214,0.008825934024731962,0.008224509150351902
group_392_Ataxin-10,5138,452,505,0.09573201035063994,0.8280797864884957,0.7874838912473265,0.0009178494235557485,0.009836378475130298,0.00886290339565332
group_71_RNA-binding_protein_10...RNA-binding_protein_5,19453,423,95,0.03847783733512632,0.6976255817728136,0.8517880066073684,0.00028368931040944175,0.007045859859421634,0.020000655225207033
group_281_Ankyrin_repeat_domain-containing_protein_17,12697,2537,2578,0.21071403404121072,0.8344600168118254,0.828570650829868,0.03029116909340318,0.1399956218809075,0.13878564800910265
group_486_Zinc_finger_protein_296,4647,758,52,0.17603048243560554,0.7959011918827157,0.9971121028999996,0.01430154946295691,0.08248244709430642,0.5197038569995172
group_52_Q9VFE6...RRP15-like_protein,3310,248,22,0.08638750825642501,0.8188807954661281,0.9965786901181818,0.003304718602990942,0.042150198121444764,0.22322405368277864
group_96_40S_ribosomal_protein_S18...RPS18,8722,153,101,0.02150468661442246,0.8945322622437915,0.9647495631920798,0.0009224629791186109,0.05106226458191839,0.04391170643187842
group_107_Phosphoribosyl_pyrophosphate_synthase-associated_protein_2...Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1...Ribose-phosphate_pyrophosphokinase_1...Ribose-phosphate_pyrophosphokinase_2,12127,319,334,0.030823101675525953,0.9147620404495314,0.8916205377922163,0.0014397084061224155,0.04756906599077599,0.04612394225940237
group_385_RNA-binding_protein_25,32996,586,586,0.0335060815452465,0.7041576171281572,0.7041576171281572,0.00010855903599083485,0.004821948893060304,0.004821948893060304
group_117_60S_acidic_ribosomal_protein_P1...RPLP1,6487,110,110,0.01977722703824098,0.9129111629063636,0.9129111629063636,0.0006827533748328162,0.03958755764079516,0.03958755764079516
group_437_P10080,1978,280,155,0.18684096489986005,0.8035714285739289,0.9255504352322586,0.0018561660515110342,0.0042629804262650384,0.006728527391751774
group_156_60S_ribosomal_protein_L18a...RPL18A,9829,175,170,0.021528376196953407,0.9208458323034285,0.9285309304388233,0.0012839455028338237,0.06786173062599506,0.06893016090622918
group_1_2_3_7_15_Q9W4Z9,28274,336,694,0.02123186725415054,0.8207077110934523,0.5502403060569172,0.00014179145492932872,0.008005083747092565,0.005521641579147787
group_319_Q9W4R1,7562,502,295,0.077342468521391,0.8512519266027891,0.9388180955972879,0.0015969871081361272,0.023590262922070507,0.03542210610858848
group_309_Q9W2P5,5756,79,115,0.017661011899183957,0.9285683356632914,0.7135689851738262,0.0017429548727117864,0.11689151582362046,0.08726378386704674
group_443_Transcription_termination_factor_1,5900,449,536,0.11124141090281622,0.8325407813200448,0.7697828425473876,0.002070572766837432,0.023866518469683275,0.020364516735736304
group_323_P38961,10932,288,192,0.03953143274208029,0.8716623600305549,0.9643760766531259,0.002156145260729901,0.0779451130661488,0.10793795811591382
group_30_Q8SY39,9240,782,786,0.09173101673151333,0.8824116955911774,0.880444948773665,0.0086316371702523,0.10059203312019353,0.10012108654581504
group_181_60S_ribosomal_protein_L27a...RPL27A,6845,148,147,0.02476759404481108,0.9013449061108103,0.9029665920387749,0.0020993682568184744,0.09789024095548435,0.09820046459471313
group_466_CCR4-NOT_transcription_complex_subunit_3,17094,518,372,0.038452489486297974,0.7498235334169877,0.8117020404346774,0.0009731230926416994,0.027501710390364486,0.030241791602696678
group_293_Endoplasmic_reticulum_resident_protein_29,3529,252,382,0.08804956294419286,0.8979887805186503,0.7269391702921465,0.0042037726129385364,0.03774041032495202,0.0383933538731667
group_461_Metal-response_element-binding_transcription_factor_2,21387,521,183,0.05195026898015884,0.7241248018026872,0.8848945601863386,0.00045635592541700597,0.011076918846893357,0.010612603700624241
group_485_Proline_and_serine-rich_protein_1,8956,940,942,0.10009837122275834,0.7470374360378715,0.7464995028108271,0.003283142825190676,0.03287609425275562,0.032838221352226624
group_30_ATP-dependent_RNA_helicase_DDX50...Nucleolar_RNA_helicase_2,39977,470,355,0.016902456195973,0.8500680940355307,0.9252545704430977,0.000722767582989707,0.05852421983454566,0.07699914571852447
group_387_Methylcrotonoyl-CoA_carboxylase_beta_chain___mitochondrial,16037,558,598,0.050322273533015084,0.8706436110998207,0.8424099579511705,0.001921776619376543,0.04726017978292038,0.047938711888544525
group_406_Peroxiredoxin-1,14184,199,165,0.016899536554074716,0.8831515712216079,0.9402308074430299,0.0007903452048305232,0.04967590693788746,0.05649059220271359
group_29_Heterogeneous_nuclear_ribonucleoprotein_A3...Heterogeneous_nuclear_ribonucleoprotein_D0,7217,279,322,0.04711052530173489,0.8408219194480283,0.7885165752450308,0.002050105410407736,0.046991258450244086,0.042270080278726016
group_256_ATP-binding_cassette_sub-family_F_member_2,25310,607,586,0.02950590904076635,0.8777164861667218,0.8891821686928338,0.002059289029351968,0.0830727260376834,0.08557716191579147
group_407_DNA-directed_RNA_polymerase_II_subunit_RPB2,22530,1085,1015,0.04746280798317449,0.8543753516303246,0.8711250639329075,0.0036571227030829543,0.07387070157857231,0.07709475708933299
group_21_40S_ribosomal_protein_S9...Q7JZ53...Q95RG1...RPS9,9823,182,214,0.02054284217736788,0.8736429900703301,0.803465104007477,0.0013113531532892163,0.05494798987665,0.05906474053896863
group_154_40S_ribosomal_protein_S23...RPS23,8492,143,141,0.02056129973836227,0.8613127099923071,0.865284000969503,0.001766677224978401,0.09077495528737943,0.08744638909635628
group_27_Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1...Serine_and_arginine-rich_splicing_factor_11,25639,504,75,0.03367969214226891,0.7297386110271823,0.9291063829733336,0.0001516910931429302,0.005584191918136254,0.006265516206811999
group_252_Q8SXX0,2572,311,212,0.13865020736078196,0.8537513397594858,0.9312499999938679,0.0030772649196989864,0.025159783635647255,0.03606954279766753
group_46_P53331,28739,229,135,0.021670565623236476,0.8033287001436682,0.9325238508259255,0.00016437643164496146,0.017592534318166632,0.027142299467408006
group_66_RuvB-like_1...RuvB-like_2,15512,455,431,0.03217993399397893,0.8512967032993408,0.8684412571211138,0.002337266772477186,0.07364112797490029,0.07678825613598808
group_25_H1_histone_family___member_X...Heterochromatin_protein_1-binding_protein_3...Histone_H1,8439,193,237,0.03629913156534202,0.8251771730347158,0.7524329956333339,0.0008626942865037686,0.03605574853319481,0.0300848120402091
group_189_40S_ribosomal_protein_S27...Q9VBU9...RPS27,5906,84,82,0.018087079098333025,0.9529726047000001,0.9631758742243903,0.001962232588184785,0.13179342897221188,0.13297069993411148
group_442_E3_UFM1-protein_ligase_1,8772,776,877,0.08852758030440327,0.8793729930739643,0.8155298427972589,0.0022258533163754244,0.023024933847812963,0.022336325111377897
group_88_Unconventional_myosin-XVIIIa,27507,1931,1938,0.06941953837042887,0.9129398083707415,0.9113503921524777,0.004595984489705755,0.06533613379149836,0.06518444108571506
group_248_Probable_ubiquitin_carboxyl-terminal_hydrolase_FAF-X,8908,2531,2347,0.27829596599662637,0.9149222537703312,0.9326680709881147,0.04532214840379107,0.15268488945439035,0.15931994380269238
group_43_Q02555...Q7KNF1,32552,950,486,0.038530080875555615,0.7034619218482127,0.8006965106088475,0.0005848314383858874,0.01683303263510027,0.02581937168942201
group_473_P53218,5682,210,158,0.04729609892812251,0.841915836100477,0.9315695221259496,0.00184023808739012,0.044823308192227546,0.05110055886228174
group_310_Q9W397,7456,579,578,0.07866309659255903,0.8343997752683942,0.8349678992802773,0.0010123531527615158,0.01271595567130522,0.012735923570073285
group_460_SAP30-binding_protein,4760,281,56,0.07076536496900267,0.8068987974782917,0.9911592505946425,0.0016668460422058174,0.02497241922520005,0.0551686228339074
group_19_T-complex_protein_1_subunit_zeta,14643,509,498,0.03659774472772666,0.9216160115626718,0.9294784459269073,0.0027105850705291617,0.063802753410039,0.06442015584318135
group_39_P91927...Q9VSM4,19788,489,230,0.035669890190473987,0.7801612700337428,0.9331392192639136,0.000371838475187444,0.012586203192553332,0.018394742670121512
group_351_OTU_domain-containing_protein_4,19278,206,98,0.026767094047628757,0.7854463717461168,0.959845444455102,0.000259957795067115,0.017666067382081204,0.032703698450166914
group_427_SCY1-like_protein_2,4583,762,741,0.1777704242425252,0.8702705766404172,0.8779437130769236,0.007969369884371117,0.04563209102740031,0.04681522396695582
group_364_26S_proteasome_non-ATPase_regulatory_subunit_3,7138,442,180,0.06497994156843673,0.8563436792961542,0.9735199766694437,0.001225795173313784,0.017362523897231114,0.029347481734055502
group_438_A1ZA92,14281,426,446,0.04491089282932905,0.8243304825187795,0.8089463401793724,0.0009332887669151518,0.02888709915303915,0.027658707242280672
group_329_Phosphatidylinositol_4-phosphate_5-kinase_type-1_gamma,17431,454,403,0.04106688353675069,0.8543837475764325,0.8946620420486343,0.0038383511432961946,0.11434448648240918,0.1253274254657706
group_236_Q95TU2,23126,673,816,0.03902280936419161,0.7655484281674584,0.7078658438835783,0.0003643744636998034,0.011509007643451129,0.009868908505736563
group_487_Q9VM75,12341,1951,2529,0.15601338513819984,0.8158989845851321,0.7103761205193772,0.001522406201792896,0.009533072803257677,0.00759343141918556
group_489_CCR4-NOT_transcription_complex_subunit_9,5084,286,295,0.06409776079315933,0.9192535859206289,0.9057005350799994,0.004445705488785501,0.0689478644307494,0.06820912951443381
group_257_P38208,1462,116,64,0.09419832333645671,0.9231321839146556,0.9848758012921872,0.0015575510673063121,0.016048966955093176,0.024849634611805678
group_113_ATP_synthase_subunit_alpha___mitochondrial,18140,438,418,0.028414378872148417,0.8279506212648408,0.8387339375796656,0.0031511030913944408,0.05825087262399231,0.05969526537386484
group_338_Tropomodulin-3,23235,313,146,0.026945799016206928,0.7927634124562304,0.9412737946965747,0.0004061389185901522,0.016503984177790906,0.023533156947497837
group_409_Proliferation-associated_protein_2G4,13527,341,296,0.030753999636302952,0.8468193360967742,0.8862805712962836,0.001219598124617851,0.02991037381167573,0.029787654252506287
group_459_Q9VZS3,8534,111,102,0.017794922721498557,0.9395035323054053,0.9650867541215683,0.0014785022936809422,0.10937591079016358,0.11556727389879419
group_155_60S_ribosomal_protein_L23...RPL23,5834,140,139,0.026608976482926528,0.8813171508164286,0.8835895072251799,0.0022251500172495555,0.08487685811178097,0.08528037893815255
group_108_ATP-dependent_RNA_helicase_DHX15,33738,679,801,0.02542419956233704,0.8782954953944033,0.8121089447018723,0.0020300840317521865,0.09239480621793152,0.08061657151023655
group_148_40S_ribosomal_protein_S15a...RPS15A,7084,130,129,0.02110510954091639,0.93319374036,0.934130738991473,0.0014614791680140635,0.0754782410556732,0.07574636186013907
group_105_P15646...Q9VG21...Q9W1V3...rRNA_2'-O-methyltransferase_fibrillarin,16333,302,218,0.02289487718037499,0.8807285970165556,0.9358632193463305,0.002189951488857675,0.1078822928304301,0.09829684049974259
group_98_P38336...Q9VSC6,3158,222,332,0.083092571265308,0.8555313238301803,0.66764174855,0.0021973719290777787,0.030869213886504515,0.02086183033552266
group_270_TGF-beta-activated_kinase_1_and_MAP3K7-binding_protein_1,25987,255,147,0.016754111793593,0.8949155747133332,0.9864076778231293,0.0006584895589411774,0.06572845503632496,0.1016197102382199
group_383_Microtubule-associated_protein_1B,26384,1920,223,0.10978403520061171,0.7549848261152071,0.978690861050672,0.0027417819585971864,0.03028986917423893,0.0925145921705675
group_30_Q9VPT3,30409,477,587,0.021927969496758824,0.8509857394966468,0.7684289142744479,0.0010068195518080107,0.06289963872517633,0.05124209215803442
group_53_UDP-N-acetylglucosamine--peptide_N-acetylglucosaminyltransferase_110_kDa_subunit,8602,979,891,0.11698334816000852,0.87808100546527,0.910182745331761,0.007877558693841666,0.06436100042089372,0.0657638348798652
group_225_60S_ribosomal_export_protein_NMD3...O46050,5931,488,541,0.08511032906772976,0.9089121829920072,0.857975101507023,0.005936987717773294,0.07085071453753272,0.06483522277397029
group_132_Transcription_activator_BRG1,3022,1608,1727,0.5128735427307882,0.9355147340099551,0.8875959496858189,0.17430762156784407,0.30503096220344317,0.3019037052182698
group_32_Q9I7W5...Q9VMM7,10387,376,530,0.04507657320255244,0.7469228399050528,0.6483317993541512,0.00034885256133094974,0.008384780971589931,0.0064989073250513625
group_174_60S_ribosomal_protein_L37...RPL37,3385,95,92,0.03395119241518441,0.9268016194336842,0.938108509847826,0.0024329147511211483,0.08525103354918771,0.08621599238197254
group_34_Transitional_endoplasmic_reticulum_ATPase,9090,796,693,0.08629497870456637,0.933566166570604,0.9464548598799412,0.024355202456813996,0.2722195700671858,0.29328557543029543
group_195_Bystin...P51406,5507,420,227,0.08085506523012675,0.9048402652214265,0.9698824519083714,0.005052801164505782,0.06528736726373106,0.10045625814181836
group_79_Q9VZE6...Ribosome_biogenesis_protein_BRX1_homolog,7236,282,281,0.04533265330364495,0.8925470183968089,0.8937202723085415,0.0017358075954623975,0.04174602240653792,0.04186828098747203
group_420_Q7JXC4,2044,245,279,0.13360908497872423,0.8899443413710206,0.8340393179082436,0.006716563467591499,0.0535277630603518,0.047434825317088335
group_136_A8QI13...A8QI32...Q8IRM9...Q9VY84...Q9W393...Q9W394,7701,238,252,0.03813866801126106,0.851200326679832,0.8294868672123016,0.001173919178661861,0.036948965022287825,0.03506685919699066
group_97_Nucleolar_protein_56...Nucleolar_protein_58...Q12460...Q12499...Q95WY3...Q9VM69...U4__U6_small_nuclear_ribonucleoprotein_Prp31,27889,466,328,0.018575534388239712,0.8204095681650216,0.9035959082841464,0.0007099473251194087,0.036976733692386854,0.04072000519887689
group_6_E3_ubiquitin-protein_ligase_TRIM71,30647,727,2726,0.03979364224203533,0.8483693204759292,0.39449050815399783,0.002285994147348164,0.013726700440540036,0.026220319082484192
group_313_Q9VL11,2160,274,272,0.13751111111111114,0.8951824817518236,0.8980588235294106,0.002332045865744131,0.01814776254684294,0.018271432649567904
group_1_2_3_7_15_Q5U0X8,14532,822,834,0.059690084143281856,0.758968256500852,0.7551653000773382,0.000347128918299779,0.005571675435899765,0.005516145125763746
group_381_P56175,6179,365,300,0.06029440388766668,0.8941410588698636,0.9363288288316672,0.0024428764274433386,0.034103641114045194,0.03739852412143715
group_352_Q9V7P1,9535,457,478,0.05781363524381786,0.8514056224897153,0.8346314126799161,0.0005048845448621915,0.009911822674347604,0.009612077640926626
group_220_Protein_RRP5_homolog...Q9VC94,24067,663,42,0.04217793977268155,0.7526085249692314,0.9674737691690476,0.0006579780789157516,0.0074713169226593235,0.010116619237533334
group_199_60S_ribosomal_protein_L15...RPL15,17749,202,201,0.013981519868768234,0.947322145340098,0.9475594997965163,0.0014550759693119006,0.1230681981584406,0.12328665301369499
group_421_Q03771,2407,348,375,0.16072943067880674,0.891433721005747,0.8584930966429338,0.0028834038562587597,0.019604602453092725,0.018250493483922388
group_358_Lysine-rich_nucleolar_protein_1,1942,464,510,0.23885641345276237,0.7964728023308176,0.7710364145619585,0.009140031258202473,0.03733152767416361,0.03466364138761099
group_34_ATPase_family_AAA_domain-containing_protein_3,10207,553,586,0.06151424140989563,0.894124004907776,0.8737792526153594,0.003236345805535622,0.05704282096497536,0.05528250088590201
group_405_Small_nuclear_ribonucleoprotein_E,6351,89,67,0.01719216208200851,0.8762207617853932,0.9591476579417909,0.0012341892428036527,0.07532255559705922,0.0894579775549838
group_474_Q9W0X3,1216,251,86,0.22144417714175185,0.8558006778932272,0.9847275251779075,0.007331297363620639,0.03147102656877475,0.04818583574430899
group_242_Argininosuccinate_synthase,4905,410,377,0.08860637833090368,0.9194353204292681,0.9388400355718827,0.013851389981016142,0.16029272209006767,0.17083854779245886
group_304_ATP-dependent_6-phosphofructokinase___platelet_type,13547,415,344,0.049202087088529536,0.8820307545990359,0.9481644928113369,0.00380375194100299,0.062406612572144346,0.07179882361286885
group_476_Serine__arginine_repetitive_matrix_protein_1,14072,636,106,0.05642094624426723,0.7396890110922957,0.9790954632698112,0.0016602264378537093,0.030146296974898675,0.08855503754034397
group_30_ATP-dependent_RNA_helicase_DDX3X,26190,484,372,0.025853549887112293,0.8831636766770665,0.9627917650123663,0.0024214246377816527,0.12598861711173354,0.15997287959284437
group_48_Pumilio_homolog_3...Q04373,13595,662,317,0.0665371491652424,0.7837466020941097,0.964271126065931,0.0017986306408811351,0.017040549562923737,0.01766687203213293
group_5_12_16_Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60...12_16_RNA-binding_protein_39...12_16_Splicing_factor_U2AF_65_kDa_subunit,13420,412,290,0.04070637013257115,0.8090490415732996,0.8988594164472413,0.0009420630161462971,0.023171949551464156,0.03058276963352949
group_51_Q7K4B2...WD_repeat-containing_protein_74,13583,304,322,0.03970327562053631,0.8433173708075659,0.8232243207838508,0.00017733390441209603,0.004820951128709774,0.00466330491405543
group_179_40S_ribosomal_protein_S21...O76927...RPS21,5479,82,77,0.021783468883999783,0.9670087249500007,0.9786981311207799,0.001075246138754243,0.07213345279597659,0.07563722923784678
group_1_2_3_7_15_Q9VE98...2_3_7_15_Q9VKQ3,30823,367,230,0.021628228681705507,0.8234149892367841,0.9288041284152175,0.00019679626473408194,0.013340327563908861,0.01966524915834394
group_8_Q9VFV8,55290,334,250,0.01310523963497182,0.8088163967523949,0.8766753246735998,2.911430461400968e-05,0.0038489752881609566,0.004357557642844636
group_367_RNA-binding_protein_FUS,9073,386,192,0.055601299265128426,0.732034241945855,0.873134689926042,0.0027420784678075837,0.04134671196220052,0.05976819645310841
group_122_Q9VDT6...Q9VXK5...pre-rRNA_2'-O-ribose_RNA_methyltransferase_FTSJ3,20115,278,157,0.025165700448357347,0.8327891085219427,0.9610374242388541,0.0008893218498590901,0.05075031905984442,0.07815780827671887
group_455_Q9I7Q9,552,99,145,0.20226166213768115,0.8148674242424242,0.6696659482758621,0.011441274879931315,0.06166124456823767,0.043469674213409186
group_17_Zinc_finger_protein_979...Zinc_finger_protein_980,26791,596,323,0.027918905285266252,0.7600746212639243,0.8690063096953551,0.002403226583693784,0.09843647442254402,0.1204643846647188
group_413_Telomere-associated_protein_RIF1,10275,1597,1873,0.17508893363548306,0.7524129769759532,0.7129091089498132,0.001343052142194496,0.007401129591095808,0.006636998455966963
group_412_Tyrosine-protein_kinase_JAK1,15849,524,288,0.0603034746684055,0.8251789012509553,0.9699639965062503,0.003544961123049443,0.07744707950623625,0.1310372983051076
group_291_Cytokine-like_nuclear_factor_N-PAC,27941,296,260,0.02306663485449781,0.8003736007344591,0.8295365651273079,0.00012394329981686543,0.004108061228121252,0.004132801676881482
group_77_40S_ribosomal_protein_S16...Q9W237...RPS16,9218,146,109,0.02546474889917491,0.8961970228890406,0.9711743339990822,0.0015412551208841341,0.09122133571569735,0.09876331816652517
group_86_Nucleolar_protein_12...Q04031,7790,198,66,0.03536585365830625,0.8262774806868687,0.9647950089106064,0.0008442998458301544,0.031029530925761252,0.08531836359745773
group_116_Q9VBY2...Q9VKB4...Ribosome_production_factor_1,7187,278,246,0.04435285683935891,0.8867571116697843,0.9227642276451222,0.002191345629735168,0.051270592673233674,0.056065810094174384
group_272_RPL41,1914,25,87,0.038814170628814024,0.9980645161239999,0.42528735631839076,0.008773212150801462,0.6060862326446,0.19057002009100849
group_269_Q9VFJ1,6779,242,260,0.04331071446102071,0.883815426995454,0.8541794871780766,0.0016098172852216765,0.04152824612665681,0.03877840679073034
group_454_Serine__threonine-protein_kinase_PRP4_homolog,28883,324,347,0.019202739689662133,0.9012760084444448,0.8726848931100869,0.0009612669547585906,0.08244062932014679,0.07694252752672665
group_264_RNA-binding_protein_14,9200,148,53,0.03486906628673704,0.8223349579108108,0.9945525677226414,0.0005424713061772269,0.026509956910872014,0.060808055840155084
group_372_Q9VXB5,3844,193,107,0.06538111342349469,0.8980754996316048,0.9843457943971964,0.0017083283148666428,0.03143692696657537,0.049542018981579325
group_452_DNA-directed_RNA_polymerase_II_subunit_RPB1,79389,1134,1204,0.018391131611734793,0.7284546451223985,0.7208018844115421,0.00026716488419676216,0.01642478374698477,0.0159814376071296
group_30_Q07886...Q9VIF6,14231,425,400,0.03530560458832769,0.9353016494691757,0.9547951344437489,0.004182309673236493,0.1378165069289658,0.14556479333203504
group_411_Inosine-5'-monophosphate_dehydrogenase_2,10106,502,557,0.046969116482785636,0.831669693656575,0.7796180838899461,0.00520421363017075,0.09558713220747367,0.09319056419806578
group_85_FAU_ubiquitin-like_and_ribosomal_protein_S30...RPS30,18361,106,62,0.015522394287460405,0.7850532307396223,0.9242044463806453,9.060991293587714e-05,0.011774321742576784,0.01449278041111774
